;context;emotion
1081;i feel respected so his notions of feeling good or thinking good about someone become my notions of ensuring respect;joy
1082;i feel so ecstatic that i survived my comprehensive exams because i was never sure if i would survive not just pass but survive;joy
1083;i feel honoured to wear this one;joy
1087;i like build quality and how the button layout changes according to the phone s function i also like that the haptic feedback really feels like the phone has buttons herrman is still convinced there aren t haptics;joy
1091;i feel its casual and straight up;joy
1095;i just feel like a smarter more well rounded person because of it;joy
1096;i was bopping around the house yesterday singing to myself and possibly out loud just a bit i feel charming oh so charming;joy
1098;i came across the exchange point feeling strong;joy
1099;i really remember is feeling wonderful in the oatmeal bath;joy
1103;ive clawed time back and i still feel strong;joy
1104;i didn t walk the whole distance just sampled four or five stretches but i came home feel charmed by the experience;joy
1105;i love feeling brave;joy
1106;i wake up in the morning and have my voice and my throat feels ok but by the afternoon its all scratchy again and i sound like marge simpson until the night when its so bad and my throat is so sore i just have to whisper;joy
1107;im going to sleep now while i still feel triumphant;joy
1109;i also have a niggling feeling that im getting complacent in my abilities;joy
1111;i feel combination slightly superior sitting in on virtual event you ll feel as if it s another day office;joy
1113;i put up my christmas tree and im feeling fairly festive;joy
1115;i didnt want others negative energy weighing us down and influencing my feelings and thought process during this special time;joy
1116;i feel glad and proud myself i could answer some complicated questions that i can t ever been done before;joy
1118;i tell people it feels like i am trying to convince people i am innocent but no one believes me;joy
1121;i do not always find myself feeling thankful but over the years i ve gathered a few tricks that allow me to feel grateful in the face of moments when the last thing i want to do is say thanks;joy
1123;im taking advantage of feeling artistic incase it runs away again bell had her baby the other day yay;joy
1126;i feel like im actually supporting myself by making use of what i know and love;joy
1127;i ask her what shed like to do and she just says she doesnt mind so i am always making suggestions and just feel like im having to try every day to keep her entertained;joy
