;context;emotion
2827;i asked that no one gift me but if i go to my sister s house when everyone gathers for the holiday i will feel impolite to show up empty handed;anger
2837;i carry the usual guilt of feeling selfish and self centered if i spend time or anything on myself;anger
2841;i feel utterly disgusted that they would look at me in such a way but the thing continues;anger
2849;i realized today that i dont know what i want and thats the primary reason why i feel so dissatisfied so often;anger
2853;i have to do this and make some vj feel jealous;anger
2855;i don t know why i am feeling so sarcastic tonight but christian seems to enjoy my banter and every time seth apologizes for my behavior christian tells him it s quite alright and locks eyes with me;anger
2867;i can feel the beginnings of a cold so i figured i deserve a heinously hot bath;anger
2868;i am feeling that cranky voice inside my head that just wants to eat whatever it wants;anger
2878;im feeling suitably annoyed by the panel and its time to get you a recipe for these previously deemed unworthy treats;anger
2885;i often feel offended by life;anger
2890;i am feeling resentful because i am thinking to myself that she should trust me;anger
2901;i feel less bitchy in the morning;anger
2907;im feeling rather bothered because my physical and mental clock is still in october;anger
2911;im feeling irritated by her friggin name;anger
2927;i feel angry because i have led myself to leading people to believe i couldnt do this;anger
2929;ill just have to make some local friends i can go to the movies with and know for a fact they wont even without meaning to cause i seriously doubt there was any actual intention to hurt my feelings or actually call me heartless a moral or brainless it just came across that way to me;anger
2939;i feel so pissed off over an old friend and some friends;anger
2941;ive found my interest in s u waning and ive even come away from some portrayals of their relationship feeling dissatisfied;anger
2953;i feel greedy with my self as of late;anger
2983;i look at your kids i feel jealous sure;anger
2988;i feel that we are heading for an abyss that has been created by the greedy the too greedy and the far too greedy;anger
2997;i began to feel a bit irritable and antsy;anger
3007;i also feel that i am often a burden and in the way more than anything as a nursing student to the other nurses yet i must remember that while some may be grumpy at our presence everyone has to learn somewhere and boo friggety hoo if some medical personnel are irritated by the nursing students;anger
3012;i am for the first time this year feeling the cold;anger
3016;i have a feeling might have offended one of the dorks sitting in the censorship cubicle of doom;anger
3024;i have an overwhelming feeling of sadness that there are people in this world that are so hateful;anger
3026;i feel too rushed;anger
3027;i can feel his impatient and i can t stop my body from giving him positive response;anger
3051;i was actually starting to feel pretty cranky about the situation and was avoiding a lot of phone calls because i really just didnt want to talk to anyone about being late;anger
3053;i guess ive been feeling agitated lately;anger
3064;i feel really bitter;anger
3070;a boyfriend with whom i split up with came over to a friends house where i was visiting with a male friend in a confrontation in another room he tried to find out if i was aroused by my friend by feeling my parts;anger
