;context;emotion
1421;im feeling a little saddened and troubled too sorry for a couple of friends who i wish i could give big hugs to;sadness
1425;i always forgive and am still feeling hurt;sadness
1427;im trying to focus on not feeling sorry for myself and not being upset over the loss of a material possession;sadness
1428;im feeling so disillusioned with it all right now;sadness
1431;i feel like other books i pick up are going to be dull and boring in comparison;sadness
1432;i took steps and immediately remembered the feeling i had when my water broke with jack;sadness
1435;im feeling a little stressed about it;sadness
1443;i love the museums there and although i love art i feel very dumb not knowing all of these paintings;sadness
1446;i feel dumb for even liking you;sadness
1448;i can feel myself getting triggered by my emotional eating when i am sick with either a cold virus or just plain old stomach flu;sadness
1456;i am already feeling homesick for a country that isnt mine own;sadness
1458;i liked my keyboard being kicked in my teeth and feeling lousy about myself as a writer but because i want to know how i can improve and wonder what i did wrong to earn only one star;sadness
1462;i am pleased and a little disturbed i guess that these feelings of melancholy lead me right back to the thing that brings them on;sadness
1469;i am feeling stressed;sadness
1479;i was a bit too nervous to focus on the faces and the feeling was not unpleasant i wanted to put in a joke to start with especially since it involved the key note speaker and i thought it was funny;sadness
1488;i feel defective or something;sadness
1492;i was failing to perform my expected duties and worrying about things i may have forgotten yesterday when i was starting to feel rather crappy;sadness
1496;i sighed feeling like she was doomed to fail at this sort of thing;sadness
1497;i said quietly too tired to feel anguished anything but resigned;sadness
1504;i was feeling melancholy on a cloudy rainy lonely easter sunday;sadness
1505;i now feel like i look really ugly some people think i look retarted;sadness
1514;i live out number two definition which is that i have already had trouble engaging in the evening so now i am feeling as if the reason the aim for which i did this was not achieved and i am now unsuccessful;sadness
1521;i do feel jaded very often;sadness
1525;i feel highly burdened and incapacitated by my stupid flaring legs;sadness
1530;i can wear anything and not feel bad;sadness
1533;i feel abit hopeless at times man darn itttt;sadness
1535;i definitely recommend this for anyone who is feeling depressed or anxious;sadness
1539;when my beloved grandfather died;sadness
1546;i feel awful that these thoughts are running around in my head but i can t help it;sadness
1547;i feel inside of me that it was not in vain;sadness
1549;i keep feeling that sometimes one just has to fake it till they make it;sadness
1554;i go into work when im feeling low ill only feel worse all or nothing thinking e;sadness
1557;i have found this site to be a huge help to keep my in the moment when im feeling stressed or missing drinking;sadness
