;context;emotion
3320;i feel so like distraught and lost being there;fear
3328;i feel when they are distressed in the night is perhaps more than empathy;fear
3334;i scream every day and every night and no one hears and my face is starting to fall off and i feel anxious and frightened all the time and i don t think i know what anything means anymore;fear
3341;i feel strange;fear
3343;i was escorting a relative on a bike;fear
3348;i have a feeling of being scared but also knowing that i am in for some really big changes in my mind body and spirit;fear
3380;i also told my cousin that i feel like the other family members do not know how to talk to me or are afraid to talk to me;fear
3390;i cant help but feeling a little hesitant about my decision just because of the magnitude of the decision;fear
3396;im feeling a bit suspicious;fear
3407;i feel pressured to write because i pressure myself to write or at least that it s just ingrained to do so;fear
3446;i feel scared that i own it;fear
3452;i feel hesitant to do it since i don t have any experience with programming and all;fear
3457;i guess the finality of my decision and the financial repercussions have me feeling doubtful;fear
3459;i can but i feel massively uncomfortable doing it it consumes massive amounts of processing power and i associate it with some very bad situations ive been in recently;fear
3461;i am just feel so shy cause i realized those people behind me just didnt dance and look at us gt;fear
3472;i think my feelings remix is the result of how neurotic i can be;fear
3480;i feel unsure or neutral about changing but really does not want to change;fear
3485;i am new to this so feels kind of strange but i will push through it;fear
3486;i rarely feel hesitant to say something sometimes even too much;fear
3487;i felt jealous when you i feel insecure when;fear
3498;i felt myself melting away again but this time it was a happy feeling not a scared one;fear
3510;i feel like its flying by and im afraid im going to miss something;fear
3518;i did it i survived our very first big kid trauma though i still feel shaken by the whole event;fear
3534;i feel like this was a milestone race and i ve shaken the novice feeling off;fear
3551;i was feeling extremely anxious;fear
3556;i know who all think this way so i ve always feel skeptical about painting my nails red since i also have light skin so the red is really going to stand out is there a cute way for a year old to wear red nails without looking like she s trying too hard or looking like a hooker;fear
3560;i shouldnt be afraid to go out in public and feel paranoid because ive done nothing wrong;fear
3564;i feel xs more indecisive;fear
3565;i sat down at the computer feeling nervous excited and more than a little silly;fear
3569;i was feeling very unsure as to whether or not i should continue to blog at all;fear
3577;i feel paranoid when i wear makeup out;fear
3586;i also feel paranoid that everyone is listening to my phone conversations whats that all about;fear
3599;i feel strange out of sorts and i wont resort to this again;fear
3605;i have had some very emotional nights of crying feeling unsure and angry;fear
3621;i feel skeptical about the sustainability of that;fear
3627;i read a story that left me feeling confused frustrated and a little angry;fear
3637;i am already feeling anxious then how is going off my anti anxiety medicine going to help me;fear
3644;i realise that although i originally started this blog for a specific purpose it has really grown beyond that and i shouldnt feel pressured to writing about specific things;fear
